1,原生墅 康和园 次顶好楼层 双卧朝南通透好户型 电梯房,原生墅 ,3室2厅,153.02平米,南北,精装,12层,null,板楼
182,椿树馆 南北两居  靠谱出售  低楼层,车站东街15号院 ,2室1厅,53.08平米,南北,简装,底层(共6层),null,板楼
183,此房满五年 ，楼层好 南北通透，户型方正，交通便利,明珠花园 ,2室1厅,86.13平米,南北,精装,中楼层(共5层),null,暂无数据
184,凯盛家园 1室1厅 南 北,凯盛家园 ,1室1厅,59.56平米,南北,精装,中楼层(共15层),null,板塔结合
185,天通西苑一区南北通透四居室，带电梯,天通西苑一区 ,4室1厅,186.33平米,南北,简装,低楼层(共13层),2001年,板楼
186,兴琦家园 2005年小区 精装修 满五唯一,兴琦家园 ,1室1厅,40.47平米,北,精装,中楼层(共5层),null,板楼
187,京溪小区三期 2卫3居观景房 层高比楼下高10多公分,京溪小区 ,3室2厅,150.13平米,南北,精装,低楼层(共6层),2008年,板楼
188,2022年的新装修，有电梯 满五唯一，落地窗 户型方正,汇鸿家园 ,2室1厅,81.65平米,东南,精装,低楼层(共12层),2005年,板塔结合
189,兴丰家园纯南两居 带电梯 业主诚意出售,兴丰家园 ,2室1厅,75.02平米,南,精装,低楼层(共11层),null,板塔结合
190,车道沟南里 环境好 安静 小户型 方便出入,车道沟南里 ,1室1厅,36.9平米,东南,简装,底层(共21层),null,塔楼
191,向阳楼 前后无遮挡采光充足，看房方便 交通便利,向阳楼 ,2室1厅,52.65平米,南北,简装,中楼层(共6层),1980年,板楼
192,一层花园，正规两居室，南北双通透,西潞苑小区 ,2室1厅,94.97平米,南北,简装,底层(共6层),null,板楼
193,核桃园北里 南向一居室 低楼层,核桃园北里 ,1室1厅,45.69平米,南,简装,底层(共6层),1984年,板楼
194,清河 永泰庄地铁约800米 满五年 低层不爬楼 可自住,永泰庄6号院 ,1室1厅,48.4平米,南,简装,底层(共6层),null,板楼
195,二环内 70年 民水民电 有燃气 高楼层 视野开阔 俯瞰河,领行国际 ,1室1厅,62.22平米,北,毛坯,顶层(共21层),null,板塔结合
196,房子是南北通透的三居室，楼龄新，户型好,原新街 ,3室2厅,104.26平米,南北,精装,顶层(共6层),null,暂无数据
197,胜利里 低楼层三居 南北通透 看房方便 诚意出售,胜利里 ,3室1厅,55.11平米,南北,精装,中楼层(共4层),null,板楼
198,蒲安东里客厅带南窗的两居室，地铁5,14号线！,蒲安东里 ,2室1厅,62.54平米,东南,简装,顶层(共6层),null,板楼
199,长安家园商品房 高楼层视野好  距离地铁站385米,长安家园 ,2室2厅,93.28平米,东南,精装,28层,null,塔楼
200,清鑫家园，错层南北通透 好楼层业主诚意出售,清鑫家园 ,5室2厅,177.26平米,南北,其他,8层,null,塔楼
201,焦各庄街2号院 首套首付70万内 满五年唯一,焦各庄街2号院 ,2室1厅,86平米,西南,简装,中楼层(共11层),null,板塔结合
202,新源街小区 南北四居室 小区安静 居住舒适,新源街 ,4室1厅,79.96平米,南北,简装,中楼层(共6层),null,板楼
203,顺驰领海 新楼 南向三居室 高楼层采光好,顺驰领海 ,3室2厅,112.3平米,南,精装,高楼层(共15层),2011年,板楼
204,苹果园一区 钢混板楼 精装修 正规小两居 户型方正,苹果园小区一区 ,2室1厅,59.21平米,东西,精装,6层,null,板楼
205,满五唯一，南向采光好，高楼层，视野好,加州水郡三期 ,1室1厅,58.66平米,南,精装,中楼层(共15层),2009年,板楼
206,南四环，和义地铁，满五唯一，低楼层一居室,南苑北里三区 ,1室1厅,47.69平米,东,简装,底层(共6层),null,板楼
207,世界名园北区 南北通透2室2卫 精装修 有电梯 次顶层,世界名园北区 ,2室1厅,103.08平米,南北,精装,6层,2007年,板楼
208,远洋天地二期西南两居室业主急售,远洋天地二期 ,2室1厅,120.01平米,西南,简装,低楼层(共30层),2002年,塔楼
209,保利花园C区环境优美适合生活看房方便价格可聊,保利花园C区 ,2室1厅,90.63平米,南北,精装,顶层(共6层),2010年,板楼
210,南北西朝向 高楼层 采光好 业主诚心出售,首邑溪谷 ,3室1厅,124.32平米,西南北,毛坯,中楼层(共27层),2013年,板塔结合
211,和平街十三区煤科院南小区满五年唯一,和平街十三区 ,1室1厅,51.71平米,南,简装,中楼层(共9层),1994年,板塔结合
212,精装修，可拎包入住，正规2居室，看房方便,名佳花园一区 ,2室1厅,69.56平米,南北,精装,中楼层(共7层),2000年,板楼
213,满五唯一，板楼一梯两户，无遮挡，前后不临街,沿海赛洛城七期 ,2室1厅,87.95平米,南西西南,精装,低楼层(共7层),null,板楼
214,西罗园南里 南向一居室 高楼层采光好 生活方便,西罗园南里 ,1室1厅,42.8平米,南,简装,顶层(共6层),1992年,板楼
215,BOBO自由城 南北通透 板楼低楼层 上下楼方便 无遮挡,BOBO自由城 ,2室2厅,100.21平米,南北,精装,中楼层(共5层),2005年,板楼
216,广安苑一期 椿树馆街 广安门外南街 广安门外大街,广安苑一期 ,2室1厅,71.86平米,南北,精装,低楼层(共12层),null,板塔结合
217,业主诚心出售，南向正规一居，满五年唯一，,水木天成 ,1室1厅,69.26平米,南,精装,高楼层(共28层),null,塔楼
218,华远铭悦园  南北通透两居  客厅双面窗  中高层,华远铭悦园 ,2室1厅,75.07平米,南北,精装,28层,null,板楼
219,白石桥 央产大院 板楼有电梯 固定停车位,外文局宿舍 ,2室1厅,56.5平米,南北,简装,5层,1978年,板楼
220,核桃园北里 南向一居室 低楼层,核桃园北里 ,1室1厅,45.69平米,南,简装,底层(共6层),1984年,板楼
221,清河 永泰庄地铁约800米 满五年 低层不爬楼 可自住,永泰庄6号院 ,1室1厅,48.4平米,南,简装,底层(共6层),null,板楼
222,新源街小区 南北四居室 小区安静 居住舒适,新源街 ,4室1厅,79.96平米,南北,简装,中楼层(共6层),null,板楼
223,顺驰领海 新楼 南向三居室 高楼层采光好,顺驰领海 ,3室2厅,112.3平米,南,精装,高楼层(共15层),2011年,板楼
224,田家园小区正规两居室南北通透满五唯一,田家园小区 ,2室1厅,90.02平米,南北,精装,低楼层(共6层),2003年,板楼
225,此房满五唯一，高层视野好，业主靠谱卖，户型方正,嘉润花园 ,3室1厅,131.74平米,西,简装,高楼层(共30层),null,塔楼
226,城市绿洲花园  双明卫南北3居有车位  电梯洋房不临街,城市绿洲花园 ,3室2厅,136.85平米,南北,精装,高楼层(共9层),null,板楼
227,石佛营西里 99年钢混4层 精装修一居 带车位,石佛营西里小区 ,1室1厅,60.45平米,南北,精装,15层,null,板楼
228,华瀚福园D区 2室1厅 南,华瀚福园D区 ,2室1厅,65.24平米,南,简装,18层,null,板楼
229,枣园小区 南北通透 满五年唯一 精装修拎包入住,枣园小区 ,3室1厅,80.29平米,南北,精装,中楼层(共6层),1995年,板楼
230,总监推荐六铺炕小区有电梯次顶层西南朝向,六铺炕 ,2室1厅,61.61平米,西南,简装,高楼层(共16层),1992年,塔楼
231,7高家园五区 带客厅两居 组合贷27年 满五年唯一,高家园五区 ,2室1厅,59.04平米,南北,精装,中楼层(共6层),1994年,板楼
232,新于庄园，南北两居室，西边户，不临街,新于庄园 ,2室1厅,81.98平米,南北,精装,低楼层(共11层),null,板楼
233,天坛东门 南岗子 南北三居 高楼层 采光视野好,南岗子 ,3室1厅,68.71平米,南北,简装,顶层(共6层),1981年,板楼
234,此房满五年家庭唯一住房，业主诚心出售，价格还能商量,黄村中里 ,2室1厅,66.04平米,南,简装,中楼层(共6层),1993年,板楼
235,北影小区 2000年钢混板楼 南北通透 南向客厅落地飘窗,北影小区 ,3室1厅,114.91平米,南北,简装,低楼层(共12层),null,塔楼
236,正规两居带客厅，另有8.2平阳台，商品房满五唯一,东大街西里 ,2室1厅,53.3平米,东西,毛坯,底层(共6层),null,板楼
237,北郊南北通透南向明厅业主自住精装修免费停车集中供暖,北郊农场宿舍 ,2室1厅,79.81平米,南北,精装,高楼层(共6层),1995年,板楼
238,，南北通透，小区城建开发长城物业。带有车位 6号线,定福家园2号院 ,3室2厅,113平米,南北,精装,低楼层(共11层),null,板楼
239,翠林漫步南北通透三居室，满五年唯一，三面朝阳采光好,翠林漫步 ,3室2厅,144.72平米,南北,精装,低楼层(共11层),2012年,板楼
240,满五年唯一南北通透前方视野无遮挡，适合一家人,潞潮佳苑 ,2室1厅,66.62平米,南北,精装,低楼层(共6层),2003年,板楼
241,南北通透，二居室，中间楼层，户型方正,燕城苑南区 ,2室1厅,69.72平米,南北,简装,6层,null,板楼
242,联排中间户，不临街，业主基础装修已做好,新世界丽樽 ,4室2厅,422.56平米,北南,毛坯,3层,null,板楼
243,和平街十三区煤科院南小区满五年唯一,和平街十三区 ,1室1厅,51.71平米,南,简装,中楼层(共9层),1994年,板塔结合
244,富力惠兰美居  精装一居  临近三甲医疗  有公园,富力惠兰美居 ,1室1厅,46.32平米,西,简装,低楼层(共28层),null,板塔结合
245,地铁广阳城站 6层洋房 邑上公馆小区 满五唯一诚心出售,邑上公馆 ,2室2厅,83.09平米,南北,精装,低楼层(共6层),2014年,板楼
246,满五年唯一 南北通透 篱笆房地铁 长阳地铁 精装修,首创新悦都二区 ,2室2厅,75.49平米,南北,精装,低楼层(共18层),null,板楼
247,化工大院 2室1厅 南,化工大院 ,2室1厅,62.39平米,南,简装,中楼层(共5层),1988年,板楼
248,金色漫香郡低密度花园洋房经典两居室诚心出售,金色漫香郡北区 ,2室2厅,92.65平米,南北,简装,低楼层(共6层),null,板楼
249,南大街 1室1厅 北,南大街 ,1室1厅,43.54平米,北,其他,中楼层(共6层),1996年,板楼
250,胜利里 低楼层三居 南北通透 看房方便 诚意出售,胜利里 ,3室1厅,55.11平米,南北,精装,中楼层(共4层),null,板楼
251,蒲安东里客厅带南窗的两居室，地铁5,14号线！,蒲安东里 ,2室1厅,62.54平米,东南,简装,顶层(共6层),null,板楼
252,车道沟南里 环境好 安静 小户型 方便出入,车道沟南里 ,1室1厅,36.9平米,东南,简装,底层(共21层),null,塔楼
253,在水一方 3室2厅 南 北,在水一方 ,3室2厅,140.18平米,南北,精装,高楼层(共12层),2004年,板楼
254,2022年的新装修，有电梯 满五唯一，落地窗 户型方正,汇鸿家园 ,2室1厅,81.65平米,东南,精装,低楼层(共12层),2005年,板塔结合
255,将府家园北里 将府公园旁  普宅三居,将府家园 ,3室2厅,141.45平米,西南北,简装,高楼层(共20层),2004年,塔楼
256,店长推荐建新北区北三社区二层满五唯一南北通透,建新北区 ,2室1厅,61.92平米,南北,简装,6层,1990年,板楼
257,沿湖小区 3室2厅 南 北,沿湖小区 ,3室2厅,121.51平米,南北,简装,顶层(共6层),null,板楼
258,云龙家园三居室 低楼层 可以随时看房 满五年唯一,云龙家园 ,3室1厅,118.84平米,南北,精装,低楼层(共6层),null,板楼
259,奥森公园旁 南北通透1居室 低密板楼社区,学士居 ,1室1厅,54.27平米,南北,精装,底层(共5层),null,板楼
260,鹿海园一里全南一居室，业主诚意出售。,鹿海园一里 ,1室1厅,58.12平米,南,精装,顶层(共6层),2005年,板楼
261,房子是东西两居，价位低，出行方便,三环新城7号院 ,2室1厅,80.19平米,东西北,精装,底层(共29层),null,板塔结合
262,此房满五年 ，楼层好 南北通透，户型方正，交通便利,明珠花园 ,2室1厅,86.13平米,南北,精装,中楼层(共5层),null,暂无数据
263,四环边，近地铁，精装修，南北通透，满五年唯一,富丰路8号院 ,2室1厅,74.59平米,南北,精装,中楼层(共6层),null,板楼
264,大柳树13号院 1995年楼龄 停车方便 不临街,大柳树13号院 ,2室1厅,65.31平米,南北,精装,底层(共6层),null,板楼
265,香悦四季 满五年 南北通透三居室 精装修 中高楼层,香悦四季西区 ,3室2厅,121.05平米,南北,精装,高楼层(共15层),2013年,板楼
266,保利花园C区环境优美适合生活看房方便价格可聊,保利花园C区 ,2室1厅,90.63平米,南北,精装,顶层(共6层),2010年,板楼
267,瑞都公园世家南区 南北通透 大两居 业主诚售,瑞都公园世家南区 ,2室1厅,94.38平米,南北,精装,高楼层(共15层),2007年,板楼
268,带电梯 正规朝南两居室 距离地铁15号线顺义站A口350米,幸福西区 ,2室1厅,72.32平米,南,简装,24层,null,板塔结合
269,远洋天地二期西南两居室业主急售,远洋天地二期 ,2室1厅,120.01平米,西南,简装,低楼层(共30层),2002年,塔楼
270,南北西朝向 高楼层 采光好 业主诚心出售,首邑溪谷 ,3室1厅,124.32平米,西南北,毛坯,中楼层(共27层),2013年,板塔结合
271,知春里 中间楼层三居室 把边户型 随时看房,知春里 ,3室1厅,60.1平米,南西北,简装,低楼层(共6层),1987年,板楼
272,安慧里二区 2室2厅 东南,安慧里二区 ,2室2厅,69.32平米,东南,精装,低楼层(共25层),1996年,塔楼
273,西坝河中里 2室1厅 西南 西北,西坝河中里 ,2室1厅,60.77平米,西南西北,简装,底层(共22层),1987年,塔楼
274,带电梯 正规朝南两居室 距离地铁15号线顺义站A口350米,幸福西区 ,2室1厅,72.32平米,南,简装,24层,null,板塔结合
275,香悦四季 满五年 南北通透三居室 精装修 中高楼层,香悦四季西区 ,3室2厅,121.05平米,南北,精装,高楼层(共15层),2013年,板楼
276,皓月园 2室1厅 南 东,皓月园 ,2室1厅,62.63平米,南东,简装,低楼层(共14层),2006年,板塔结合
277,冠城名敦道A区 东城区 2009年建成 双地铁,冠城名敦道A区 ,1室1厅,68.68平米,西,精装,中楼层(共23层),2009年,塔楼
278,宾阳北里 南北通透 精装修   中间楼层  采光好,宾阳北里 ,2室1厅,64.27平米,南北,简装,中楼层(共6层),null,板楼
279,南三环 方庄桥 全南向 带电梯 一居室,方泽园 ,1室1厅,66.44平米,南,简装,中楼层(共12层),null,板楼
280,富力惠兰美居  精装一居  临近三甲医疗  有公园,富力惠兰美居 ,1室1厅,46.32平米,西,简装,低楼层(共28层),null,板塔结合
281,满五年唯一 南北通透 篱笆房地铁 长阳地铁 精装修,首创新悦都二区 ,2室2厅,75.49平米,南北,精装,低楼层(共18层),null,板楼
282,天坛东门 南岗子 南北三居 高楼层 采光视野好,南岗子 ,3室1厅,68.71平米,南北,简装,顶层(共6层),1981年,板楼
283,东三环双井，南向落地窗，采光视野无遮挡。看房随时,苹果社区北区 ,1室0厅,64.1平米,南,精装,21层,null,塔楼
284,北影小区南北通透带明厅户型方正,北影小区 ,2室1厅,71.47平米,南北,简装,底层(共5层),1999年,板楼
285,南北三居室，业主诚心出售，满五年唯一住房，,华龙小区 ,3室2厅,137.44平米,南北,简装,高楼层(共6层),1996年,板楼
286,此房满五年家庭唯一住房，业主诚心出售，价格还能商量,黄村中里 ,2室1厅,66.04平米,南,简装,中楼层(共6层),1993年,板楼
287,远大园三区 园区不临街中间楼层，南北通透采光好,远大园三区 ,2室2厅,132.31平米,南北,精装,中楼层(共14层),2001年,板楼
288,紫南家园 精装一居室 西南朝向 好楼层,紫南家园 ,1室1厅,60.91平米,西南,精装,低楼层(共6层),null,板楼
289,东城二环内田字格三居，新改造小区，楼下就是公园地铁,天坛东里中区 ,3室1厅,64.47平米,南北,精装,中楼层(共5层),null,板楼
290,矩阵二期 电梯小户型 商满五唯一,矩阵二期 ,1室0厅,34.65平米,西北,简装,中楼层(共11层),null,板塔结合
291,海格国际 1室1厅 东南,海格国际 ,1室1厅,59.27平米,东南,精装,中楼层(共19层),2005年,塔楼
292,上地东里全明三居，满五年唯一，户型方正，居住舒适！,上地东里 ,3室1厅,73.6平米,东南北,精装,高楼层(共6层),null,板楼
293,八角游乐园旁小区精装修南北两室一厅，户型好。,八角南里 ,2室1厅,59.04平米,南北,精装,中楼层(共6层),1993年,板楼
294,泽杰丽景2008年商品房，正规2居室,南环里 ,2室1厅,62.6平米,南北,简装,6层,null,板楼
295,花园社区逸成东苑 东南向1居 采光好 不遮挡 价格低,逸成东苑 ,1室1厅,54.68平米,东南,简装,22层,2003年,塔楼
296,单价6万，四居室，近地铁口，清华东路27号院,清华东路27号院 ,4室2厅,125.31平米,南北,精装,高楼层(共7层),null,板楼
297,满五年唯一，双地铁，有个两个大公园,兴琦家园 ,1室0厅,46.21平米,北,精装,顶层(共6层),null,板楼
298,东城和平里 小黄庄一区 东南向一室一厅 新改造楼栋,小黄庄一区 ,1室1厅,44.18平米,东南,精装,顶层(共6层),null,板楼
299,南四环 久敬佳园三区 钢混结构 南侧视野很好,久敬佳园三区 ,2室1厅,94.69平米,南北,简装,中楼层(共6层),2005年,板楼
300,海棠湾一期 西向无遮挡 高楼层 满五唯一 视野开阔,海棠湾一期 ,1室0厅,46.67平米,西,精装,高楼层(共27层),2010年,塔楼
301,工体中间楼层田字格三居室,南北通透,采光好,幸福二村 ,3室1厅,68.67平米,南北,精装,中楼层(共6层),1982年,板楼
302,安慧里二区 一室两厅  五年一套 采光好 诚意卖,安慧里二区 ,1室2厅,50.64平米,西,精装,低楼层(共25层),1990年,塔楼
303,通州北关6号线 一居室 采光无遮挡 楼层好,富力惠兰美居 ,1室1厅,46.1平米,东,简装,中楼层(共28层),2015年,板塔结合
304,广安苑一期 椿树馆街 广安门外南街 广安门外大街,广安苑一期 ,2室1厅,71.86平米,南北,精装,低楼层(共12层),null,板塔结合
305,满五唯一，板楼一梯两户，无遮挡，前后不临街,沿海赛洛城七期 ,2室1厅,87.95平米,南西西南,精装,低楼层(共7层),null,板楼
306,华瀚福园D区 2室1厅 南,华瀚福园D区 ,2室1厅,65.24平米,南,简装,18层,null,板楼
307,精装修，可拎包入住，正规2居室，看房方便,名佳花园一区 ,2室1厅,69.56平米,南北,精装,中楼层(共7层),2000年,板楼
308,华采嘉园小区环境好南北通透三居室停车方便,华采嘉园 ,3室1厅,154.29平米,南北,精装,10层,null,板楼
309,西罗园南里 南向一居室 高楼层采光好 生活方便,西罗园南里 ,1室1厅,42.8平米,南,简装,顶层(共6层),1992年,板楼
310,BOBO自由城 南北通透 板楼低楼层 上下楼方便 无遮挡,BOBO自由城 ,2室2厅,100.21平米,南北,精装,中楼层(共5层),2005年,板楼
311,亚林西居住区8号院 低楼层 密度低,亚林西居住区8号院 ,2室1厅,88.17平米,南,简装,26层,null,板楼
312,总监推荐六铺炕小区有电梯次顶层西南朝向,六铺炕 ,2室1厅,61.61平米,西南,简装,高楼层(共16层),1992年,塔楼
313,翠林漫步南北通透三居室，满五年唯一，三面朝阳采光好,翠林漫步 ,3室2厅,144.72平米,南北,精装,低楼层(共11层),2012年,板楼
314,双桥五号井 南北三居室 户型方正 采光充足,双桥五号井 ,3室1厅,67平米,南北,简装,中楼层(共4层),1981年,板楼
315,满五年唯一南北通透前方视野无遮挡，适合一家人,潞潮佳苑 ,2室1厅,66.62平米,南北,精装,低楼层(共6层),2003年,板楼
316,首开国风美唐二期 2室1厅 南 北,首开国风美唐二期 ,2室1厅,76.22平米,南北,简装,18层,null,板楼
317,南大街 1室1厅 北,南大街 ,1室1厅,43.54平米,北,其他,中楼层(共6层),1996年,板楼
318,腾龙家园三区 2室1厅 南 北,腾龙家园三区 ,2室1厅,105.28平米,南北,简装,低楼层(共10层),null,板楼
319,燕保祈东家园二期， 南北通透 明厨明卫，阳台两居,燕保祈东家园二期 ,2室1厅,80.55平米,南北,精装,中楼层(共28层),2021年,板楼
320,化工大院 2室1厅 南,化工大院 ,2室1厅,62.39平米,南,简装,中楼层(共5层),1988年,板楼
321,北影小区 2000年钢混板楼 南北通透 南向客厅落地飘窗,北影小区 ,3室1厅,114.91平米,南北,简装,低楼层(共12层),null,塔楼
322,美丽星苑 慈寿寺 海淀五路居  精装修 复式随时签约,美丽星苑 ,3室1厅,134.17平米,东南北,精装,高楼层(共10层),2007年,板塔结合
323,万科青青家园 2室1厅 南 北,万科青青家园 ,2室1厅,94.46平米,南北,简装,高楼层(共9层),null,板楼
324,东二环 潘家园 正规一居室 1998年 满五年 户型方正,潘家园小区 ,1室1厅,43.54平米,东,精装,高楼层(共6层),null,板楼
325,东城区广渠门满五唯一 正规一居室,广渠家园 ,1室1厅,51.27平米,东,精装,高楼层(共29层),null,板塔结合
326,鹿港嘉苑西南北三居室业主靠谱出售,鹿港嘉苑 ,3室2厅,147.1平米,西南北,精装,中楼层(共23层),null,塔楼
327,八里庄西里 把边户型 带明窗 南北两居室，满五年诚售,八里庄西里 ,2室1厅,54.29平米,南北西,简装,高楼层(共6层),1983年,板楼
328,2005年商品房 高楼层70年住宅产权两居室 视野好,gogo新世代 ,2室1厅,57.79平米,北,简装,高楼层(共23层),2005年,塔楼
329,和悦居次新房，带电梯，正规两居室,和悦居10号院 ,2室1厅,81.87平米,南北,简装,高楼层(共14层),null,板楼
330,腾龙家园二区 3室2厅 南 北,腾龙家园二区 ,3室2厅,123.97平米,南北,精装,6层,2011年,板楼
331,白纸坊西街、 此房满五年，电梯直达、3居室、精装修,白纸坊西街 ,3室1厅,76.32平米,西北,精装,低楼层(共16层),1982年,塔楼
332,精装修，南北通透，全明格局，居住舒适,南沙滩小区 ,2室1厅,54.98平米,南北,精装,低楼层(共6层),null,板楼
333,智能家居 30万精装修 拎包入住 小区中间位置 安静,金明园 ,2室1厅,85.48平米,南北,精装,高楼层(共6层),2004年,板楼
334,2010年 满五唯一 只有契税 近地铁 电梯高层  精装修,前进花园牡丹苑 ,2室1厅,93.16平米,南北,精装,中楼层(共11层),null,板塔结合
335,瑞雪春堂 南北向 中间楼层 视野开阔 只有契税,瑞雪春堂 ,2室1厅,90.09平米,南北,简装,中楼层(共15层),null,板楼
336,三环边小区，南北通透两居，采光视野无遮挡,横一条 ,2室1厅,55.6平米,南北,简装,低楼层(共6层),null,板楼
337,此房为商品房，东三法式园电梯三居室，采光好，朝向好,天通苑东三区 ,3室1厅,157.16平米,西南,简装,低楼层(共20层),2003年,塔楼
338,新华街一里 2层 9号线地铁口 满五唯一 随时签约,新华街一里 ,3室1厅,68.72平米,南北,简装,低楼层(共6层),null,板楼
339,满五唯一，看房随时，签约随时。,水郡长安 ,3室1厅,148.34平米,东南南,简装,20层,null,板塔结合
340,西坝河东里广场塔楼，安静不临街，正南朝向,西坝河东里 ,2室1厅,61.99平米,南,简装,中楼层(共18层),null,塔楼
341,西苑100号南一院 南北通透 楼层适中,中信所小区 ,2室1厅,63.5平米,南北,精装,4层,1997年,板楼
342,西斯莱公馆 南北大两居  楼层好,新里西斯莱公馆 ,2室1厅,97.25平米,南北,精装,中楼层(共12层),null,板楼
343,秋实家园南北通透中间楼层视野开阔无遮挡,秋实家园 ,2室2厅,92.09平米,南北,简装,中楼层(共6层),2000年,板楼
344,松榆西里三居室，南北通透，精装修，全明格局，近地铁,松榆西里 ,3室1厅,66.03平米,南北东,精装,高楼层(共6层),1987年,板楼
345,惠民家园二区 带电梯 正南朝向 满五唯一 业主诚心出售,惠民家园二区 ,2室1厅,62.91平米,南,精装,低楼层(共21层),null,板楼
346,房子是满五唯一的低楼层南北通透三居室外地车牌不限行,秋实家园 ,3室1厅,74.05平米,南北,简装,底层(共5层),1993年,板楼
347,高层观景 地铁15号线北沙滩 满五唯一 近鸟巢 有车位,华源冠军城 ,1室0厅,43.09平米,东北,简装,高楼层(共23层),null,塔楼
348,东城 天坛东门 西四块玉 东向两居室 3层 层高3米,西四块玉 ,2室1厅,64.62平米,东西,简装,中楼层(共6层),null,板楼
349,精装修 南北通透两居室 满五唯一  中间楼层  有车位,方南家园一期 ,2室1厅,68.37平米,南北,精装,中楼层(共6层),null,板楼
350,惠景新苑 南向两居室 高楼层  视野好 采光充足,惠景新苑 ,2室1厅,72.59平米,南,精装,顶层(共21层),2017年,塔楼
351,万科精装三居室三阳开泰户型，南北通透，业主诚意出售,万科城市花园 ,3室2厅,162.22平米,南北,精装,中楼层(共5层),1997年,板楼
352,惊喜好房  高楼层 全明格局  南北通透,天裕昕园西区 ,1室1厅,55.41平米,南北,简装,高楼层(共18层),null,板楼
353,黑山东街 1室1厅 南 北,黑山东街 ,1室1厅,38.75平米,南北,简装,低楼层(共6层),1980年,板楼
354,柏阳景园A区小两居利用率高，房子状况好可拎包入住,柏阳景园A区 ,2室1厅,53.15平米,南,精装,中楼层(共6层),null,板楼
355,周家庄中路19号院 正规南向一居室 精装修,周家庄中路19号院 ,1室1厅,55.55平米,南,精装,低楼层(共25层),2014年,塔楼
356,向阳楼小区 出行方便 户型方正 周边配套齐全,向阳楼 ,2室1厅,46.29平米,南北,简装,中楼层(共5层),1970年,板楼
357,此房无遮挡 视野开阔 南北通透 采光充足,蓝河湾 ,3室2厅,132.76平米,南北,简装,11层,null,板塔结合
358,国兴城  带电梯   南向一居室  诚意出售,国兴城 ,1室1厅,70.36平米,南,精装,13层,2016年,板楼
359,远中悦麒 2006年商品房 南向一居 精装修,远中悦麒 ,1室1厅,49.72平米,南,精装,中楼层(共24层),null,塔楼
360,月季园小区，南向两居室，双卫户型,月季园 ,2室1厅,99.56平米,南,精装,低楼层(共27层),null,板塔结合
